customer_id,transaction_date,purchase_amount,true_segment
CUST_00997,2023-09-13,85.24,high
CUST_00997,2023-09-16,64.59,high
CUST_00997,2023-10-09,72.88,high
CUST_00997,2023-10-15,9.14,high
CUST_00997,2023-11-05,301.03,high
CUST_00997,2023-11-05,58.31,high
CUST_00997,2023-11-11,127.07,high
CUST_00997,2023-11-15,129.78,high
CUST_00997,2023-12-30,56.95,high
CUST_00997,2024-01-31,19.99,high
CUST_00997,2024-02-11,67.35,high
CUST_00997,2024-02-12,83.0,high
CUST_00997,2024-03-26,122.51,high
CUST_00997,2024-03-27,70.45,high
CUST_00998,2023-06-28,89.91,low
CUST_00998,2023-08-17,70.91,low
CUST_00998,2023-08-26,144.86,low
CUST_01000,2023-05-22,40.46,high
CUST_01000,2023-07-14,140.1,high
CUST_01000,2023-07-23,53.34,high
CUST_01000,2023-07-27,119.91,high
CUST_01000,2023-08-05,335.03,high
CUST_01000,2023-08-05,58.74,high
CUST_01000,2023-08-11,62.43,high
CUST_01000,2023-09-16,723.03,high
CUST_01000,2023-11-11,92.01,high
CUST_01000,2023-12-22,97.11,high
CUST_01000,2024-01-06,300.7,high
CUST_01000,2024-01-09,76.14,high
CUST_01000,2024-01-15,125.74,high
CUST_01000,2024-01-16,153.06,high
CUST_01000,2024-02-09,136.58,high
CUST_01000,2024-03-11,12.5,high
CUST_01001,2022-11-03,126.45,low
CUST_01001,2022-12-31,33.24,low
CUST_01001,2023-03-13,64.27,low
CUST_01001,2023-04-10,51.16,low
CUST_01001,2023-08-02,41.56,low
CUST_01001,2023-09-12,65.36,low
CUST_01002,2024-02-08,96.15,low
CUST_01004,2023-09-02,62.2,low
CUST_01006,2022-12-26,159.28,low
CUST_01006,2023-12-14,85.17,low
CUST_01007,2023-05-21,36.72,low
CUST_01008,2023-03-10,197.15,medium
CUST_01008,2023-04-25,380.04,medium
CUST_01008,2023-05-02,226.91,medium
CUST_01008,2023-10-26,261.65,medium
CUST_01008,2023-11-08,337.2,medium
CUST_01008,2023-12-04,43.7,medium
CUST_01009,2023-09-25,176.69,medium
CUST_01009,2024-02-23,143.93,medium
CUST_01011,2023-08-29,131.1,low
CUST_01011,2023-08-29,13.39,low
CUST_01013,2022-11-17,137.47,high
CUST_01013,2022-11-18,209.19,high
CUST_01013,2022-12-21,377.12,high
CUST_01013,2022-12-25,213.05,high
CUST_01013,2022-12-30,157.21,high
CUST_01013,2023-01-05,116.59,high
CUST_01013,2023-01-25,172.43,high
CUST_01013,2023-02-05,736.13,high
CUST_01013,2023-02-17,90.34,high
CUST_01013,2023-02-17,132.36,high
CUST_01013,2023-02-27,150.36,high
CUST_01013,2023-03-07,169.45,high
CUST_01013,2023-03-14,265.57,high
CUST_01013,2023-06-01,226.67,high
CUST_01013,2023-06-14,139.06,high
CUST_01013,2023-07-04,161.23,high
CUST_01013,2023-07-31,137.36,high
CUST_01013,2023-08-05,136.75,high
CUST_01013,2023-08-20,354.87,high
CUST_01013,2023-09-19,251.55,high
CUST_01013,2023-09-24,216.37,high
CUST_01013,2023-10-04,138.42,high
CUST_01013,2023-10-29,44.92,high
CUST_01013,2023-10-30,115.51,high
CUST_01013,2023-11-19,177.3,high
CUST_01013,2023-11-23,259.5,high
CUST_01013,2023-11-24,538.84,high
CUST_01013,2023-12-25,588.79,high
CUST_01013,2024-01-24,313.66,high
CUST_01013,2024-01-29,740.78,high
CUST_01013,2024-03-06,170.93,high
CUST_01016,2022-03-30,396.85,high
CUST_01016,2022-04-11,107.17,high
CUST_01016,2022-04-24,103.22,high
CUST_01016,2022-05-15,260.73,high
CUST_01016,2022-06-20,250.12,high
CUST_01016,2022-06-23,86.79,high
CUST_01016,2022-06-30,149.54,high
CUST_01016,2022-07-02,164.16,high
CUST_01016,2022-09-11,84.05,high
CUST_01016,2022-10-02,492.6,high
CUST_01016,2022-11-01,613.23,high
CUST_01016,2022-11-09,133.73,high
CUST_01016,2022-11-29,113.29,high
CUST_01016,2022-12-07,220.76,high
CUST_01016,2023-01-07,213.96,high
CUST_01016,2023-01-12,266.97,high
CUST_01016,2023-01-19,77.87,high
CUST_01016,2023-01-31,191.33,high
CUST_01016,2023-02-06,113.72,high
CUST_01016,2023-03-02,101.43,high
CUST_01016,2023-03-04,207.0,high
CUST_01016,2023-03-07,119.82,high
CUST_01016,2023-03-09,311.78,high
CUST_01016,2023-07-12,164.61,high
CUST_01016,2023-08-03,124.23,high
CUST_01016,2023-08-10,144.72,high
CUST_01016,2023-08-25,111.34,high
CUST_01016,2023-09-24,379.45,high
CUST_01016,2023-09-24,281.34,high
CUST_01016,2023-10-08,281.18,high
CUST_01016,2023-11-20,334.96,high
CUST_01016,2023-12-02,117.64,high
CUST_01016,2023-12-13,482.88,high
CUST_01016,2024-01-15,104.04,high
CUST_01016,2024-02-13,237.83,high
CUST_01016,2024-02-15,98.79,high
CUST_01016,2024-02-18,201.52,high
CUST_01016,2024-02-19,78.97,high
CUST_01016,2024-03-07,191.5,high
CUST_01016,2024-03-08,115.49,high
CUST_01016,2024-03-18,557.24,high
CUST_01017,2023-07-24,17.89,low
CUST_01017,2023-07-27,6.45,low
CUST_01019,2023-10-27,4766.92,high
CUST_01019,2023-12-22,319.21,high
CUST_01019,2024-01-02,425.08,high
CUST_01019,2024-03-18,515.01,high
CUST_01019,2024-03-20,379.08,high
CUST_01020,2023-02-08,29.3,low
CUST_01020,2023-03-12,32.59,low
CUST_01020,2023-06-20,10.93,low
CUST_01020,2023-08-21,132.49,low
CUST_01020,2023-09-02,49.57,low
CUST_01020,2023-09-19,45.18,low
CUST_01020,2023-12-18,84.08,low
CUST_01020,2024-03-13,23.18,low
CUST_01021,2022-07-28,32.95,medium
CUST_01021,2022-08-31,47.85,medium
CUST_01021,2022-10-24,26.88,medium
CUST_01021,2022-10-25,107.7,medium
CUST_01021,2022-11-20,79.72,medium
CUST_01023,2022-12-08,16.43,low
CUST_01023,2022-12-25,9.78,low
CUST_01023,2023-07-10,27.9,low
CUST_01023,2023-07-17,10.8,low
CUST_01023,2023-11-14,118.93,low
CUST_01024,2023-05-27,101.18,low
CUST_01024,2023-08-09,39.16,low
CUST_01025,2022-08-05,77.53,medium
CUST_01025,2022-09-14,294.42,medium
CUST_01026,2023-06-23,60.44,low
CUST_01026,2023-07-08,18.86,low
CUST_01027,2022-04-18,22.36,low
CUST_01027,2022-06-06,23.45,low
CUST_01027,2022-06-25,14.92,low
CUST_01027,2022-07-03,14.76,low
CUST_01027,2022-07-31,5.29,low
CUST_01027,2022-10-24,20.74,low
CUST_01027,2022-11-13,31.54,low
CUST_01028,2023-08-06,21.15,medium
CUST_01028,2023-08-30,47.11,medium
CUST_01028,2023-10-14,52.51,medium
CUST_01028,2023-10-14,25.18,medium
CUST_01028,2024-02-05,115.05,medium
CUST_01030,2023-07-30,272.63,high
CUST_01030,2023-08-09,334.29,high
CUST_01030,2023-09-15,146.61,high
CUST_01030,2023-09-16,487.21,high
CUST_01030,2023-11-10,199.08,high
CUST_01030,2023-12-31,385.7,high
CUST_01030,2024-01-16,199.87,high
CUST_01030,2024-01-26,475.7,high
CUST_01030,2024-01-26,168.68,high
CUST_01030,2024-02-21,205.09,high
CUST_01030,2024-02-22,209.94,high
CUST_01030,2024-03-11,96.81,high
CUST_01030,2024-03-12,322.18,high
CUST_01031,2022-09-14,53.87,low
CUST_01032,2022-06-08,59.5,medium
CUST_01032,2022-06-26,37.46,medium
CUST_01032,2022-10-14,30.94,medium
CUST_01032,2023-02-04,24.56,medium
CUST_01032,2023-02-08,42.0,medium
CUST_01032,2023-02-14,118.39,medium
CUST_01032,2023-04-27,39.19,medium
CUST_01032,2023-05-07,34.85,medium
CUST_01032,2023-06-14,39.1,medium
CUST_01032,2023-09-14,12.89,medium
CUST_01032,2023-09-21,45.97,medium
CUST_01032,2023-10-08,43.23,medium
CUST_01033,2022-05-04,73.98,high
CUST_01033,2022-05-15,279.06,high
CUST_01033,2022-06-05,273.78,high
CUST_01033,2022-06-06,512.54,high
CUST_01033,2022-06-14,141.03,high
CUST_01033,2022-06-18,308.79,high
CUST_01033,2022-06-28,178.59,high
CUST_01033,2022-07-12,396.54,high
CUST_01033,2022-07-17,310.1,high
CUST_01033,2022-07-22,120.77,high
CUST_01033,2022-07-28,209.79,high
CUST_01033,2022-09-01,880.73,high
CUST_01033,2022-09-04,48.78,high
CUST_01033,2022-09-23,717.12,high
CUST_01033,2022-10-07,99.69,high
CUST_01033,2022-10-15,250.9,high
CUST_01033,2022-10-21,127.59,high
CUST_01033,2023-01-03,81.35,high
CUST_01033,2023-01-04,269.92,high
CUST_01033,2023-01-22,98.69,high
CUST_01033,2023-02-04,300.43,high
CUST_01033,2023-02-05,113.6,high
CUST_01033,2023-02-19,58.77,high
CUST_01033,2023-03-20,201.61,high
CUST_01033,2023-03-26,113.73,high
CUST_01033,2023-04-13,64.0,high
CUST_01033,2023-04-18,172.44,high
CUST_01033,2023-05-01,151.33,high
CUST_01033,2023-05-14,173.2,high
CUST_01033,2023-05-20,194.15,high
CUST_01033,2023-05-21,277.33,high
CUST_01033,2023-07-11,192.89,high
CUST_01033,2023-07-18,232.43,high
CUST_01033,2023-07-25,150.5,high
CUST_01033,2023-08-04,207.48,high
CUST_01033,2023-08-08,69.76,high
CUST_01033,2023-08-10,104.51,high
CUST_01033,2023-09-26,166.39,high
CUST_01033,2023-10-07,65.21,high
CUST_01033,2023-10-25,576.42,high
CUST_01033,2023-10-29,119.4,high
CUST_01033,2023-11-09,186.58,high
CUST_01033,2023-11-12,80.31,high
CUST_01033,2023-11-20,172.96,high
CUST_01033,2023-12-04,137.22,high
CUST_01033,2023-12-21,501.92,high
CUST_01033,2024-01-11,120.67,high
CUST_01033,2024-02-23,369.99,high
CUST_01033,2024-02-26,49.87,high
CUST_01033,2024-02-29,130.36,high
CUST_01033,2024-03-02,84.16,high
CUST_01033,2024-03-14,64.42,high
CUST_01033,2024-03-16,219.81,high
CUST_01034,2023-03-31,289.3,high
CUST_01034,2023-04-20,253.92,high
CUST_01034,2023-06-08,577.66,high
CUST_01034,2023-08-09,703.48,high
CUST_01034,2023-10-02,378.0,high
CUST_01034,2023-10-05,214.01,high
CUST_01034,2023-10-24,485.26,high
CUST_01034,2023-10-31,254.53,high
CUST_01034,2023-11-05,397.62,high
CUST_01034,2023-12-01,216.47,high
CUST_01034,2024-01-09,211.59,high
CUST_01034,2024-01-29,179.56,high
CUST_01034,2024-02-06,227.74,high
CUST_01034,2024-02-25,127.69,high
CUST_01034,2024-03-10,567.37,high
CUST_01034,2024-03-14,245.05,high
CUST_01035,2022-05-09,47.31,low
CUST_01035,2023-01-15,48.77,low
CUST_01035,2023-02-04,87.47,low
CUST_01035,2023-02-12,58.35,low
CUST_01036,2022-08-14,55.41,medium
CUST_01036,2022-11-13,617.19,medium
CUST_01036,2023-01-04,288.38,medium
CUST_01036,2023-01-05,41.65,medium
CUST_01036,2023-02-01,63.29,medium
CUST_01036,2023-02-01,129.72,medium
CUST_01036,2023-02-04,50.03,medium
CUST_01036,2023-02-23,221.77,medium
CUST_01036,2023-02-26,18.11,medium
CUST_01036,2023-03-19,26.68,medium
CUST_01036,2023-04-18,59.86,medium
CUST_01038,2023-03-01,1085.94,high
CUST_01038,2023-03-15,797.65,high
CUST_01038,2023-03-23,460.25,high
CUST_01038,2023-04-04,240.58,high
CUST_01038,2023-04-12,1502.58,high
CUST_01038,2023-05-03,121.59,high
CUST_01038,2023-05-12,120.07,high
CUST_01038,2023-06-27,347.67,high
CUST_01038,2023-06-30,242.82,high
CUST_01038,2023-07-14,365.62,high
CUST_01038,2023-07-20,748.83,high
CUST_01038,2023-08-19,426.08,high
CUST_01038,2023-08-20,1509.76,high
CUST_01038,2023-08-27,655.9,high
CUST_01038,2023-08-28,218.6,high
CUST_01038,2023-09-12,1381.94,high
CUST_01038,2023-09-14,164.86,high
CUST_01038,2023-09-22,1116.18,high
CUST_01038,2023-09-24,338.83,high
CUST_01038,2023-10-18,292.5,high
CUST_01038,2023-11-11,229.4,high
CUST_01038,2023-12-15,171.91,high
CUST_01038,2024-01-24,446.7,high
CUST_01038,2024-02-05,269.53,high
CUST_01038,2024-03-01,566.32,high
CUST_01038,2024-03-15,320.59,high
CUST_01038,2024-03-20,824.74,high
CUST_01039,2023-12-04,60.14,medium
CUST_01039,2024-01-07,52.21,medium
CUST_01039,2024-03-07,514.81,medium
CUST_01039,2024-03-08,75.1,medium
CUST_01039,2024-03-22,209.83,medium
CUST_01040,2022-12-11,45.72,low
CUST_01040,2022-12-25,15.95,low
CUST_01040,2023-01-24,27.99,low
CUST_01040,2023-03-22,12.07,low
CUST_01041,2023-08-12,48.57,low
CUST_01042,2023-11-04,44.31,medium
CUST_01042,2023-12-22,51.66,medium
CUST_01042,2024-02-17,154.74,medium
CUST_01044,2023-12-06,27.79,low
CUST_01045,2022-07-25,22.84,low
CUST_01045,2022-09-14,15.23,low
CUST_01045,2023-03-15,39.55,low
CUST_01046,2023-10-22,40.97,medium
CUST_01046,2023-11-10,56.38,medium
CUST_01046,2023-12-01,76.15,medium
CUST_01047,2023-03-08,156.64,high
CUST_01047,2023-03-29,30.88,high
CUST_01047,2023-04-10,138.99,high
CUST_01047,2023-04-24,71.45,high
CUST_01047,2023-04-30,140.41,high
CUST_01047,2023-05-24,180.84,high
CUST_01047,2023-06-03,70.09,high
CUST_01047,2023-06-04,35.42,high
CUST_01047,2023-06-26,55.02,high
CUST_01047,2023-07-12,55.24,high
CUST_01047,2023-09-30,191.8,high
CUST_01047,2023-10-10,66.81,high
CUST_01047,2023-10-21,105.8,high
CUST_01047,2023-10-21,240.79,high
CUST_01047,2023-11-08,77.38,high
CUST_01047,2023-12-01,172.36,high
CUST_01047,2023-12-07,320.26,high
CUST_01047,2023-12-17,73.23,high
CUST_01047,2024-01-22,62.47,high
CUST_01047,2024-02-09,63.9,high
CUST_01047,2024-02-17,67.96,high
CUST_01047,2024-02-24,95.19,high
CUST_01047,2024-03-03,170.13,high
CUST_01047,2024-03-30,90.1,high
CUST_01048,2023-02-17,19.05,low
CUST_01049,2022-08-05,685.8,high
CUST_01049,2022-08-09,486.95,high
CUST_01049,2022-08-17,342.46,high
CUST_01049,2022-08-20,412.85,high
CUST_01049,2022-08-29,549.81,high
CUST_01049,2022-09-04,203.43,high
CUST_01049,2022-09-10,1155.12,high
CUST_01049,2022-09-14,908.51,high
CUST_01049,2022-10-23,393.98,high
CUST_01049,2022-11-15,354.41,high
CUST_01049,2022-12-23,330.77,high
CUST_01049,2022-12-31,347.98,high
CUST_01049,2023-01-27,1868.76,high
CUST_01049,2023-02-13,436.11,high
CUST_01049,2023-02-15,431.29,high
CUST_01049,2023-02-28,280.17,high
CUST_01049,2023-03-01,88.26,high
CUST_01049,2023-03-05,1175.56,high
CUST_01049,2023-03-19,692.53,high
CUST_01049,2023-05-04,650.35,high
CUST_01049,2023-06-08,646.36,high
CUST_01049,2023-06-20,463.73,high
CUST_01049,2023-07-12,395.62,high
CUST_01049,2023-07-13,138.81,high
CUST_01049,2023-07-14,441.25,high
CUST_01049,2023-08-12,902.14,high
CUST_01049,2023-09-12,427.26,high
CUST_01049,2023-09-12,461.92,high
CUST_01049,2023-09-14,826.85,high
CUST_01049,2023-09-15,192.6,high
CUST_01049,2023-09-24,576.37,high
CUST_01049,2023-10-01,359.15,high
CUST_01049,2023-10-08,4120.21,high
CUST_01049,2023-10-29,216.59,high
CUST_01049,2023-11-04,428.08,high
CUST_01049,2023-11-14,491.34,high
CUST_01049,2023-12-21,750.85,high
CUST_01049,2024-01-12,310.98,high
CUST_01049,2024-01-20,435.53,high
CUST_01049,2024-01-29,367.86,high
CUST_01049,2024-02-02,307.87,high
CUST_01049,2024-02-20,288.52,high
CUST_01049,2024-02-22,373.15,high
CUST_01049,2024-02-22,893.15,high
CUST_01049,2024-03-28,558.37,high
CUST_01049,2024-03-30,426.13,high
CUST_01050,2023-07-28,48.48,low
CUST_01052,2022-03-31,67.98,low
CUST_01053,2022-09-21,14.09,low
CUST_01053,2022-11-23,14.63,low
CUST_01053,2022-12-07,24.38,low
CUST_01054,2023-12-21,76.88,low
CUST_01055,2022-03-19,145.44,medium
CUST_01055,2022-05-01,66.95,medium
CUST_01055,2022-05-06,105.8,medium
CUST_01055,2022-05-07,345.52,medium
CUST_01055,2022-07-29,37.45,medium
CUST_01055,2022-08-20,90.61,medium
CUST_01055,2022-08-21,64.37,medium
CUST_01055,2022-11-22,199.81,medium
CUST_01055,2022-12-04,94.2,medium
CUST_01055,2022-12-18,123.43,medium
CUST_01055,2023-01-30,295.21,medium
CUST_01055,2023-03-15,115.12,medium
CUST_01055,2023-03-25,64.42,medium
CUST_01055,2023-06-01,83.11,medium
CUST_01055,2023-07-26,64.13,medium
CUST_01055,2023-08-22,59.07,medium
CUST_01055,2023-11-03,175.81,medium
CUST_01055,2023-12-24,251.99,medium
CUST_01055,2023-12-28,135.0,medium
CUST_01055,2024-01-13,61.72,medium
CUST_01056,2022-01-07,47.58,low
CUST_01056,2022-01-25,125.3,low
CUST_01056,2022-08-09,177.66,low
CUST_01056,2022-10-22,105.38,low
CUST_01056,2022-11-19,84.35,low
CUST_01056,2022-12-05,156.52,low
CUST_01056,2023-04-13,54.3,low
CUST_01057,2022-08-07,257.37,medium
CUST_01057,2022-08-11,225.37,medium
CUST_01057,2022-10-12,98.54,medium
CUST_01057,2022-10-26,54.37,medium
CUST_01057,2023-11-10,147.98,medium
CUST_01057,2023-11-19,353.41,medium
CUST_01057,2024-01-09,38.59,medium
CUST_01057,2024-01-15,52.1,medium
CUST_01058,2023-06-11,70.97,medium
CUST_01058,2023-06-23,40.63,medium
CUST_01058,2023-06-25,218.35,medium
CUST_01058,2023-09-03,33.39,medium
CUST_01058,2023-09-19,13.66,medium
CUST_01058,2023-12-03,91.26,medium
CUST_01058,2023-12-12,85.68,medium
CUST_01058,2023-12-28,101.82,medium
CUST_01058,2024-01-29,32.07,medium
CUST_01058,2024-02-05,91.92,medium
CUST_01058,2024-02-16,76.93,medium
CUST_01058,2024-02-18,94.95,medium
CUST_01058,2024-03-16,153.13,medium
CUST_01059,2022-04-13,26.96,low
CUST_01059,2022-04-20,60.77,low
CUST_01059,2022-04-22,75.54,low
CUST_01059,2022-05-09,18.93,low
CUST_01060,2022-03-18,52.33,low
CUST_01060,2022-05-07,86.27,low
CUST_01060,2022-06-07,58.31,low
CUST_01060,2022-10-24,212.83,low
CUST_01060,2023-07-28,191.59,low
CUST_01062,2022-12-21,107.48,low
CUST_01062,2022-12-21,18.61,low
CUST_01064,2022-05-02,37.74,medium
CUST_01064,2022-06-24,48.9,medium
CUST_01064,2022-07-17,21.76,medium
CUST_01064,2022-08-15,33.36,medium
CUST_01064,2022-08-17,19.2,medium
CUST_01065,2022-08-21,194.03,low
CUST_01065,2023-01-17,21.95,low
CUST_01066,2022-04-11,28.32,medium
CUST_01066,2022-05-04,16.81,medium
CUST_01066,2022-07-24,24.91,medium
CUST_01066,2022-08-16,22.58,medium
CUST_01066,2022-09-04,54.41,medium
CUST_01066,2022-09-07,57.84,medium
CUST_01066,2022-09-15,114.67,medium
CUST_01066,2022-11-30,29.41,medium
CUST_01066,2022-12-24,21.05,medium
CUST_01066,2023-01-12,41.79,medium
CUST_01066,2023-01-28,28.33,medium
CUST_01066,2023-03-03,18.78,medium
CUST_01066,2023-03-10,153.39,medium
CUST_01066,2023-05-08,52.78,medium
CUST_01066,2023-05-20,18.48,medium
CUST_01066,2023-06-18,40.78,medium
CUST_01066,2023-06-25,22.91,medium
CUST_01066,2023-07-17,29.45,medium
CUST_01066,2023-08-01,66.56,medium
CUST_01066,2023-09-07,33.68,medium
CUST_01066,2023-11-28,15.74,medium
CUST_01066,2023-12-21,92.61,medium
CUST_01066,2024-01-19,37.09,medium
CUST_01066,2024-01-24,23.07,medium
CUST_01066,2024-03-10,46.78,medium
CUST_01066,2024-03-13,25.69,medium
CUST_01067,2023-07-13,75.43,high
CUST_01067,2023-08-22,424.39,high
CUST_01067,2023-09-29,219.95,high
CUST_01067,2023-10-12,298.08,high
CUST_01067,2023-12-04,67.87,high
CUST_01067,2024-03-13,523.91,high
CUST_01069,2023-12-27,128.52,medium
CUST_01069,2024-02-05,42.67,medium
CUST_01069,2024-02-10,37.03,medium
CUST_01069,2024-02-14,54.39,medium
CUST_01070,2023-02-11,49.9,medium
CUST_01070,2023-02-15,24.31,medium
CUST_01070,2023-03-03,101.87,medium
CUST_01070,2023-03-27,44.22,medium
CUST_01070,2023-04-03,31.93,medium
CUST_01070,2023-06-16,102.61,medium
CUST_01070,2023-07-26,33.65,medium
CUST_01070,2023-10-09,9.39,medium
CUST_01070,2023-10-24,84.99,medium
CUST_01070,2023-11-03,106.51,medium
CUST_01070,2024-02-23,38.69,medium
CUST_01070,2024-03-02,72.71,medium
CUST_01070,2024-03-24,89.03,medium
CUST_01071,2023-05-09,27.84,medium
CUST_01071,2023-05-25,38.55,medium
CUST_01071,2023-06-02,51.89,medium
CUST_01071,2023-09-19,45.41,medium
CUST_01071,2023-09-25,56.17,medium
CUST_01071,2023-11-17,96.43,medium
CUST_01071,2023-12-07,58.25,medium
CUST_01071,2024-02-29,52.41,medium
CUST_01071,2024-03-01,21.02,medium
CUST_01072,2022-09-13,235.92,high
CUST_01072,2022-09-15,156.37,high
CUST_01072,2022-10-24,104.68,high
CUST_01072,2022-10-24,103.14,high
CUST_01072,2022-11-08,315.48,high
CUST_01072,2022-12-09,110.66,high
CUST_01072,2022-12-18,180.69,high
CUST_01072,2022-12-23,67.12,high
CUST_01072,2022-12-25,120.25,high
CUST_01072,2023-01-25,477.49,high
CUST_01072,2023-03-04,338.03,high
CUST_01072,2023-03-10,107.17,high
CUST_01072,2023-03-14,120.21,high
CUST_01072,2023-03-20,120.58,high
CUST_01072,2023-04-01,116.4,high
CUST_01072,2023-04-28,3.17,high
CUST_01072,2023-05-09,186.91,high
CUST_01072,2023-07-01,224.18,high
CUST_01072,2023-08-09,527.63,high
CUST_01072,2023-08-24,74.92,high
CUST_01072,2023-10-14,525.05,high
CUST_01072,2023-11-28,142.48,high
CUST_01072,2023-12-08,85.54,high
CUST_01072,2024-02-05,245.17,high
CUST_01072,2024-02-11,95.5,high
CUST_01072,2024-02-16,174.57,high
CUST_01072,2024-02-22,49.24,high
CUST_01072,2024-02-29,227.35,high
CUST_01072,2024-03-18,181.8,high
CUST_01072,2024-03-28,156.49,high
CUST_01073,2023-09-30,106.34,high
CUST_01073,2023-10-13,271.28,high
CUST_01073,2023-10-18,156.43,high
CUST_01073,2023-11-01,443.41,high
CUST_01073,2023-11-05,227.44,high
CUST_01073,2023-12-06,256.19,high
CUST_01073,2023-12-16,518.28,high
CUST_01073,2023-12-26,41.39,high
CUST_01073,2024-01-02,304.65,high
CUST_01073,2024-01-26,142.48,high
CUST_01073,2024-02-03,401.04,high
CUST_01073,2024-02-04,455.38,high
CUST_01073,2024-02-12,93.77,high
CUST_01073,2024-03-09,178.37,high
CUST_01073,2024-03-18,163.46,high
CUST_01074,2022-10-01,86.49,low
CUST_01074,2023-04-06,62.51,low
CUST_01074,2023-06-14,111.69,low
CUST_01074,2024-01-07,15.79,low
CUST_01074,2024-01-13,28.5,low
CUST_01074,2024-03-09,212.33,low
CUST_01075,2024-01-20,9.31,medium
CUST_01075,2024-02-21,64.79,medium
CUST_01075,2024-03-17,49.47,medium
CUST_01076,2023-12-12,863.17,medium
CUST_01077,2023-09-28,41.5,low
CUST_01078,2023-04-02,59.07,medium
CUST_01078,2023-04-17,78.05,medium
CUST_01078,2023-06-07,70.85,medium
CUST_01078,2023-07-02,46.21,medium
CUST_01079,2023-03-02,22.4,low
CUST_01079,2023-03-20,160.53,low
CUST_01079,2023-03-21,117.61,low
CUST_01081,2022-09-02,618.44,high
CUST_01081,2022-09-24,231.78,high
CUST_01081,2022-10-03,1053.39,high
CUST_01081,2022-11-02,623.04,high
CUST_01081,2022-11-08,1166.48,high
CUST_01081,2022-12-23,208.28,high
CUST_01081,2023-01-14,372.03,high
CUST_01081,2023-05-01,259.94,high
CUST_01081,2023-05-26,311.22,high
CUST_01081,2023-07-17,456.35,high
CUST_01081,2023-08-22,719.33,high
CUST_01081,2023-08-23,2866.53,high
CUST_01081,2023-10-30,174.4,high
CUST_01081,2023-11-29,419.44,high
CUST_01081,2023-12-06,614.87,high
CUST_01081,2023-12-19,269.99,high
CUST_01081,2024-01-09,154.33,high
CUST_01081,2024-02-19,198.36,high
CUST_01081,2024-02-24,309.48,high
CUST_01082,2023-09-15,32.08,medium
CUST_01082,2023-10-06,38.26,medium
CUST_01082,2023-10-29,18.67,medium
CUST_01082,2023-11-04,45.96,medium
CUST_01082,2023-11-30,15.15,medium
CUST_01082,2023-12-03,66.24,medium
CUST_01082,2023-12-24,103.55,medium
CUST_01082,2024-01-21,6.04,medium
CUST_01082,2024-01-31,32.35,medium
CUST_01082,2024-02-23,32.53,medium
CUST_01083,2022-06-10,56.85,low
CUST_01084,2023-11-29,13.45,low
CUST_01084,2024-03-07,50.69,low
CUST_01085,2022-07-04,33.99,medium
CUST_01085,2022-08-08,99.26,medium
CUST_01085,2022-09-19,30.5,medium
CUST_01085,2022-10-11,22.0,medium
CUST_01085,2023-01-20,42.24,medium
CUST_01085,2023-01-28,41.33,medium
CUST_01085,2023-04-28,51.1,medium
CUST_01085,2023-05-28,35.31,medium
CUST_01085,2023-07-16,18.46,medium
CUST_01085,2023-07-21,85.84,medium
CUST_01085,2023-07-25,143.61,medium
CUST_01085,2023-09-30,20.93,medium
CUST_01085,2023-10-07,15.26,medium
CUST_01085,2023-10-14,56.75,medium
CUST_01085,2023-12-30,93.57,medium
CUST_01085,2024-01-02,68.82,medium
CUST_01085,2024-02-19,99.87,medium
CUST_01085,2024-03-07,50.45,medium
CUST_01086,2024-03-29,6.74,low
CUST_01087,2023-07-01,65.67,high
CUST_01087,2023-07-03,101.24,high
CUST_01087,2023-07-07,218.25,high
CUST_01087,2023-07-08,115.07,high
CUST_01087,2023-08-02,315.83,high
CUST_01087,2023-08-03,220.12,high
CUST_01087,2023-08-19,228.19,high
CUST_01087,2023-08-23,448.58,high
CUST_01087,2023-09-11,254.7,high
CUST_01087,2023-09-14,348.96,high
CUST_01087,2023-10-06,331.73,high
CUST_01087,2023-11-08,149.25,high
CUST_01087,2023-11-12,166.0,high
CUST_01087,2023-11-17,215.25,high
CUST_01087,2023-11-22,378.66,high
CUST_01087,2023-11-23,255.3,high
CUST_01087,2024-03-04,260.3,high
CUST_01087,2024-03-08,607.06,high
CUST_01087,2024-03-10,57.58,high
CUST_01088,2022-10-12,14.05,low
CUST_01088,2022-11-29,21.63,low
CUST_01088,2023-01-05,23.78,low
CUST_01088,2023-03-10,21.64,low
CUST_01088,2023-04-19,33.2,low
CUST_01088,2023-05-08,10.59,low
CUST_01088,2023-09-16,51.21,low
CUST_01088,2023-10-09,29.06,low
CUST_01089,2023-06-24,6.19,medium
CUST_01089,2023-06-26,69.07,medium
CUST_01089,2023-06-27,32.37,medium
CUST_01090,2023-07-20,33.5,low
CUST_01092,2022-09-22,44.92,low
CUST_01092,2022-11-27,32.84,low
CUST_01094,2022-05-01,48.19,medium
CUST_01094,2022-06-17,91.92,medium
CUST_01094,2022-07-02,35.96,medium
CUST_01094,2022-07-18,50.19,medium
CUST_01094,2022-08-23,101.75,medium
CUST_01094,2022-11-04,46.23,medium
CUST_01094,2022-11-19,122.62,medium
CUST_01094,2022-11-23,62.45,medium
CUST_01094,2023-01-15,107.6,medium
CUST_01094,2023-02-02,61.77,medium
CUST_01094,2023-02-23,80.56,medium
CUST_01094,2023-03-13,39.92,medium
CUST_01094,2023-03-18,17.84,medium
