customer_id,frequency,monetary,recency,customer_tenure,avg_order_value,std_order_value,max_order_value,min_order_value,cv_order_value,avg_days_between_txns,recent_spend_90d,historical_spend_rest,purchase_rate,months_with_purchase,spend_trend,clv_90d
CUST_00523,1,254.12,4,4,254.12,0.0,254.12,254.12,0.0,365.0,254.12,0.0,1.0,1,5.0,180.44
CUST_00524,2,104.07,33,81,52.035,3.9103004999616062,54.8,49.27,0.07514750648528118,48.0,104.07,0.0,0.041666666666666664,2,5.0,0.0
CUST_00525,4,480.5,29,143,120.125,54.499219872092354,178.78,63.09,0.45368757437745977,38.0,264.81,215.69,0.03508771929824561,4,0.20516953607846677,106.09
CUST_00526,7,415.39,14,245,59.34142857142857,30.80076699725264,116.66,25.34,0.5190432340228905,38.5,67.82,347.57,0.030303030303030304,6,-1.634097079180034,43.52
CUST_00527,14,5541.66,5,331,395.8328571428571,256.6787477172006,1063.17,88.04,0.6484523532733529,25.076923076923077,1202.69,4338.97,0.04294478527607362,8,-1.283075677082685,1332.75
CUST_00528,26,5538.83,7,314,213.03192307692308,124.71412279350662,645.86,69.34,0.5854245738957816,12.28,1871.37,3667.46,0.08469055374592833,9,-0.6728282797118166,971.36
CUST_00530,1,52.23,321,321,52.23,0.0,52.23,52.23,0.0,365.0,0.0,52.23,1.0,1,-5.0,0.0
CUST_00531,2,85.34,10,50,42.67,18.837324650809627,55.99,29.35,0.4414653070262392,40.0,85.34,0.0,0.05,2,5.0,79.48
CUST_00533,1,47.37,296,296,47.37,0.0,47.37,47.37,0.0,365.0,0.0,47.37,1.0,1,-5.0,0.0
CUST_00535,2,96.27000000000001,16,80,48.135000000000005,40.24144691732642,76.59,19.68,0.836012193151063,64.0,96.27000000000001,0.0,0.03125,2,5.0,0.0
CUST_00537,1,462.08,209,209,462.08,0.0,462.08,462.08,0.0,365.0,0.0,462.08,1.0,1,-5.0,0.0
CUST_00538,5,314.87,10,146,62.974000000000004,30.529471498864826,101.36,24.37,0.48479485976537656,34.0,213.51,101.36,0.03676470588235294,3,0.7449999518006977,114.54
CUST_00539,23,4171.5,8,337,181.3695652173913,114.17275918848358,549.82,36.86,0.6295034067685777,14.954545454545455,1804.43,2367.07,0.06990881458966565,11,-0.27140801922658636,913.6700000000001
CUST_00540,2,31.22,229,321,15.61,0.07071067811865388,15.66,15.56,0.004529832038350665,92.0,0.0,31.22,0.021739130434782608,2,-5.0,109.57
CUST_00541,6,98.66,17,192,16.44333333333333,5.041958614136639,23.36,10.28,0.30662630939407903,35.0,61.9,36.76,0.03428571428571429,4,0.5210988340493875,74.11
CUST_00542,5,343.67,15,348,68.73400000000001,43.49215251053919,136.71,24.36,0.6327603880254196,83.25,24.36,319.31,0.015015015015015015,5,-2.573182056585248,147.78
CUST_00543,1,10.28,100,100,10.28,0.0,10.28,10.28,0.0,365.0,0.0,10.28,1.0,1,-5.0,0.0
CUST_00545,9,998.14,121,325,110.90444444444444,122.54169373228761,432.15,32.97,1.104930414160928,25.5,0.0,998.14,0.04411764705882353,5,-5.0,331.93
CUST_00546,23,15934.172369968932,15,331,1146.425652173913,835.0150120960053,3426.8549994697833,271.67,0.7283638590192095,14.363636363636363,4002.08,22365.71,0.07278481012658228,9,-1.720714551287185,5422.700369809706
CUST_00549,3,89.34,161,258,29.78,20.388445257056755,53.32,17.71,0.6846355022517379,48.5,0.0,89.34,0.030927835051546393,2,-5.0,18.23
CUST_00550,1,31.88,286,286,31.88,0.0,31.88,31.88,0.0,365.0,0.0,31.88,1.0,1,-5.0,0.0
CUST_00551,2,60.46000000000001,17,26,30.230000000000004,3.4931074990615443,32.7,27.76,0.11555102544034217,9.0,60.46000000000001,0.0,0.2222222222222222,1,5.0,0.0
CUST_00555,2,77.72999999999999,75,154,38.864999999999995,8.39335749268432,44.8,32.93,0.21596185495135267,79.0,44.8,32.93,0.02531645569620253,2,0.3078159972271024,168.58
CUST_00556,3,505.9,117,163,168.63333333333333,25.905888005110615,198.03,149.14,0.15362258156815942,23.0,0.0,505.9,0.06521739130434782,3,-5.0,0.0
CUST_00557,24,7114.91,1,361,296.45458333333335,128.69853824983764,702.05,84.54,0.4341256485319004,15.652173913043478,2673.33,4441.58,0.06666666666666667,11,-0.5076851337514144,137.05
CUST_00558,1,27.41,154,154,27.41,0.0,27.41,27.41,0.0,365.0,0.0,27.41,1.0,1,-5.0,0.0
CUST_00559,1,73.09,267,267,73.09,0.0,73.09,73.09,0.0,365.0,0.0,73.09,1.0,1,-5.0,0.0
CUST_00561,6,457.43,87,178,76.23833333333333,51.09622350689595,173.83,28.38,0.6702169535040896,18.2,51.25,406.18,0.06593406593406594,3,-2.0700637430413305,216.79
CUST_00562,27,15934.172369968932,23,359,761.8996296296297,736.671030512271,3269.05,90.08,0.9668872406072404,12.923076923076923,6177.65,14393.64,0.08035714285714286,9,-0.845848409699952,2564.17
CUST_00563,8,3830.88,43,353,478.86,359.42802903661095,1119.82,82.73,0.7505910475642379,44.285714285714285,1054.2,2776.6800000000003,0.025806451612903226,6,-0.9684731955370188,591.0
CUST_00564,2,130.83,9,31,65.415,51.95113521377566,102.15,28.68,0.7941777148020431,22.0,130.83,0.0,0.09090909090909091,2,5.0,0.0
CUST_00566,1,136.48,293,293,136.48,0.0,136.48,136.48,0.0,365.0,0.0,136.48,1.0,1,-5.0,0.0
CUST_00567,5,891.21,41,343,178.24200000000002,156.9676645682161,458.46,96.08,0.8806435327712665,75.5,96.08,795.13,0.016556291390728478,5,-2.1133152952429293,286.29
CUST_00569,1,697.49,354,354,697.49,0.0,697.49,697.49,0.0,365.0,0.0,697.49,1.0,1,-5.0,0.0
CUST_00570,4,91.99,79,246,22.9975,12.508427492428188,41.58,14.37,0.5439037935613953,55.666666666666664,14.37,77.62,0.023952095808383235,3,-1.6866257220431677,0.0
CUST_00571,7,576.99,10,316,82.42714285714285,115.17881600859967,340.95,19.84,1.39734087602939,51.0,50.68,526.31,0.02287581699346405,6,-2.3403412058604993,0.0
CUST_00572,4,240.01999999999998,280,324,60.004999999999995,24.000572909828634,83.97,27.24,0.39997621714571513,14.666666666666666,0.0,240.01999999999998,0.09090909090909091,2,-5.0,0.0
CUST_00576,10,2375.5,92,239,237.55,209.0059819983895,600.76,72.26,0.8798399578968196,16.333333333333332,0.0,2375.5,0.06802721088435375,5,-5.0,0.0
CUST_00577,2,112.38,48,362,56.19,16.56044081538895,67.9,44.48,0.2947222070722362,314.0,67.9,44.48,0.006369426751592357,2,0.4229886302927035,49.17
CUST_00578,3,270.68,64,152,90.22666666666667,36.35004309947009,131.73,64.05,0.40287472032810057,44.0,131.73,138.95,0.03409090909090909,2,-0.0533593884978823,0.0
CUST_00579,1,70.44,144,144,70.44,0.0,70.44,70.44,0.0,365.0,0.0,70.44,1.0,1,-5.0,0.0
CUST_00580,1,51.61,39,39,51.61,0.0,51.61,51.61,0.0,365.0,51.61,0.0,1.0,1,5.0,261.86
CUST_00581,2,82.26,179,317,41.13,23.546655813512036,57.78,24.48,0.5724934552276206,138.0,0.0,82.26,0.014492753623188406,2,-5.0,0.0
CUST_00582,4,504.09,91,249,126.0225,51.147728118330605,179.63,57.51,0.4058618748106934,52.666666666666664,0.0,504.09,0.02531645569620253,4,-5.0,110.94
CUST_00583,2,224.35999999999999,186,215,112.17999999999999,74.44420192331972,164.82,59.54,0.6636138520531265,29.0,0.0,224.35999999999999,0.06896551724137931,2,-5.0,89.15
CUST_00586,16,6294.45,15,336,393.403125,350.51039078689706,1440.28,89.76,0.8909700216206902,21.4,2753.9300000000003,3540.52,0.04984423676012461,9,-0.2512445459313635,1307.3200000000002
CUST_00587,19,3371.13,28,274,177.42789473684212,100.70902285401505,414.9,53.37,0.5676053531683103,13.666666666666666,683.49,2687.64,0.07723577235772358,9,-1.3692056476187566,1178.93
CUST_00588,9,4363.45,29,335,484.8277777777778,537.170771910055,1765.36,69.22,1.1079620362764544,38.25,281.57,4081.8799999999997,0.029411764705882353,8,-2.673928554542332,708.29
CUST_00589,1,358.54,101,101,358.54,0.0,358.54,358.54,0.0,365.0,0.0,358.54,1.0,1,-5.0,218.95
CUST_00590,14,5178.86,55,345,369.9185714285714,304.83214742788283,1134.34,48.57,0.8240520238026052,22.307692307692307,1025.2,4153.66,0.04827586206896552,9,-1.3991014231084764,3085.1
CUST_00591,1,13.03,133,133,13.03,0.0,13.03,13.03,0.0,365.0,0.0,13.03,1.0,1,-5.0,0.0
CUST_00592,6,1096.92,20,230,182.82000000000002,96.07032007857579,268.99,21.7,0.5254913033507044,42.0,321.28,775.64,0.02857142857142857,5,-0.8813736546632229,431.98
CUST_00593,1,98.26,358,358,98.26,0.0,98.26,98.26,0.0,365.0,0.0,98.26,1.0,1,-5.0,0.0
CUST_00595,6,876.1700000000001,10,173,146.02833333333334,118.73100596165548,374.6,60.71,0.8130682810070339,32.6,568.74,307.43,0.03680981595092025,4,0.6151744741407199,121.36
CUST_00596,1,31.37,39,39,31.37,0.0,31.37,31.37,0.0,365.0,31.37,0.0,1.0,1,5.0,0.0
CUST_00597,5,2941.09,33,62,588.2180000000001,521.3511900533075,1509.37,252.53,0.8863230809892038,7.25,2941.09,0.0,0.1724137931034483,2,5.0,1954.6799999999998
CUST_00598,15,3250.86,45,357,216.72400000000002,131.90971126385762,595.92,70.14,0.6086529930411843,22.285714285714285,164.91,3085.95,0.04807692307692308,8,-2.929209220201674,100.92
CUST_00600,22,4945.150000000001,4,331,224.77954545454548,169.68971539049548,680.08,37.37,0.7549161781929568,15.571428571428571,745.1,4200.05,0.0672782874617737,9,-1.7293321673943662,1111.69
CUST_00601,13,925.56,41,269,71.19692307692307,34.96376800456328,130.38,35.64,0.49108537972613625,19.0,35.64,889.92,0.05701754385964912,7,-3.2176360341711088,0.0
CUST_00602,13,4646.62,6,271,357.4323076923077,217.5620209332596,813.9,10.08,0.6086803466029876,22.083333333333332,1239.75,3406.87,0.04905660377358491,8,-1.0108837217382054,544.31
CUST_00603,22,9481.22,11,359,430.96454545454543,240.16286168085173,933.93,155.92,0.5572682584075402,16.571428571428573,1482.64,7998.58,0.06321839080459771,11,-1.6854391939677773,3254.53
CUST_00604,15,3161.83,0,204,210.78866666666667,213.1987917369497,879.38,38.77,1.0114338456065777,14.571428571428571,1415.01,1746.82,0.07352941176470588,7,-0.21066025962348522,1760.92
CUST_00605,14,749.41,28,301,53.52928571428571,36.465348454554594,149.53,9.17,0.6812223994392447,21.0,96.36,653.05,0.05128205128205128,9,-1.9135536718557506,641.91
CUST_00607,9,2483.67,2,334,275.96333333333337,119.09403522007304,427.25,77.08,0.43155746012177837,41.5,688.39,1795.28,0.02710843373493976,6,-0.9585598441737259,1156.19
CUST_00610,1,253.42,289,289,253.42,0.0,253.42,253.42,0.0,365.0,0.0,253.42,1.0,1,-5.0,0.0
CUST_00612,1,50.44,345,345,50.44,0.0,50.44,50.44,0.0,365.0,0.0,50.44,1.0,1,-5.0,0.0
CUST_00614,1,34.82,315,315,34.82,0.0,34.82,34.82,0.0,365.0,0.0,34.82,1.0,1,-5.0,0.0
CUST_00616,8,11438.36,18,110,1182.4635001025667,1365.5139395009587,3426.8549994697833,252.99,0.9550417643794801,13.142857142857142,5078.6,6359.759999999999,0.08695652173913043,4,-0.22495496806779017,1305.68
CUST_00620,10,2409.93,22,158,240.993,79.69776980707941,385.45,82.15,0.3307057458394203,15.11111111111111,1463.53,946.4,0.07352941176470588,5,0.4359409187060233,1601.09
CUST_00622,6,456.16999999999996,12,355,76.02833333333332,48.22466523125553,163.51,35.85,0.6342985978638078,68.6,101.28,354.89,0.01749271137026239,5,-1.253911868109955,77.31
CUST_00623,5,807.22,2,363,161.44400000000002,115.75013295888691,365.21,91.81,0.7169676975228989,90.25,507.02,300.2,0.013850415512465374,4,0.5241001725453319,0.0
CUST_00625,3,192.8,28,57,64.26666666666667,17.108215375466067,83.93,52.79,0.26620667078007365,14.5,192.8,0.0,0.10344827586206896,2,5.0,39.0
CUST_00626,2,270.26,205,285,135.13,82.06681302451071,193.16,77.1,0.6073174944461682,80.0,0.0,270.26,0.025,2,-5.0,20.17
CUST_00627,1,30.42,2,2,30.42,0.0,30.42,30.42,0.0,365.0,30.42,0.0,1.0,1,5.0,34.31
CUST_00629,6,405.27,142,360,67.545,62.2391133452269,180.4,7.29,0.9214466406873476,43.6,0.0,405.27,0.027522935779816515,5,-5.0,0.0
CUST_00630,2,126.56,73,222,63.28,49.15806342808879,98.04,28.52,0.7768341249697975,149.0,98.04,28.52,0.013422818791946308,2,1.2347451004812908,125.93
CUST_00631,6,256.05,70,346,42.675000000000004,30.748126934823198,77.06,4.79,0.7205184987656285,55.2,77.06,178.99,0.021739130434782608,5,-0.8427382092321699,34.3
CUST_00632,1,9.37,81,81,9.37,0.0,9.37,9.37,0.0,365.0,9.37,0.0,1.0,1,5.0,0.0
CUST_00634,10,1886.39,106,314,188.639,65.6958753060055,274.97,45.81,0.348262423496761,23.11111111111111,0.0,1886.39,0.04807692307692308,7,-5.0,1377.9099999999999
CUST_00636,1,44.95,32,32,44.95,0.0,44.95,44.95,0.0,365.0,44.95,0.0,1.0,1,5.0,0.0
CUST_00637,7,520.7,1,183,74.38571428571429,41.13492184553284,140.94,11.56,0.5529949163025347,30.333333333333332,189.92,330.78,0.038461538461538464,4,-0.5548483287600723,77.89
CUST_00638,1,51.44,41,41,51.44,0.0,51.44,51.44,0.0,365.0,51.44,0.0,1.0,1,5.0,60.230000000000004
CUST_00639,1,54.24,100,100,54.24,0.0,54.24,54.24,0.0,365.0,0.0,54.24,1.0,1,-5.0,0.0
CUST_00640,4,712.23,34,119,178.0575,137.4844663649922,381.15,79.49,0.7721352167979005,28.333333333333332,598.29,113.94,0.047058823529411764,2,1.658396487099289,522.3
CUST_00641,6,373.14,269,349,62.19,23.87231702202366,84.8,24.44,0.3838610230265904,16.0,0.0,373.14,0.075,4,-5.0,0.0
CUST_00643,3,475.6,16,60,158.53333333333333,17.779595983411244,173.07,138.71,0.11215052134195487,22.0,475.6,0.0,0.06818181818181818,2,5.0,0.0
CUST_00644,5,1514.83,274,346,302.966,212.2433451960273,663.74,109.27,0.7005516962168272,18.0,0.0,1514.83,0.06944444444444445,4,-5.0,0.0
CUST_00645,1,107.69,227,227,107.69,0.0,107.69,107.69,0.0,365.0,0.0,107.69,1.0,1,-5.0,0.0
CUST_00646,1,9.23,248,248,9.23,0.0,9.23,9.23,0.0,365.0,0.0,9.23,1.0,1,-5.0,0.0
CUST_00647,1,61.67,53,53,61.67,0.0,61.67,61.67,0.0,365.0,61.67,0.0,1.0,1,5.0,0.0
CUST_00648,2,212.69,208,218,106.345,102.84868132358332,179.07,33.62,0.9671228673053113,10.0,0.0,212.69,0.2,2,-5.0,0.0
CUST_00649,10,469.58,27,270,46.958,40.49369245807165,119.27,5.29,0.8623385250238863,27.0,147.62,321.96,0.0411522633744856,6,-0.779782241727801,26.42
CUST_00650,23,9847.05,3,347,428.13260869565215,354.8627861994675,1456.45,32.14,0.8288618502584787,15.636363636363637,2356.7999999999997,7490.25,0.06686046511627906,9,-1.15629711728582,1013.8499999999999
CUST_00653,2,61.589999999999996,161,354,30.794999999999998,2.8354981925580542,32.8,28.79,0.09207657712479475,193.0,0.0,61.589999999999996,0.010362694300518135,2,-5.0,29.13
CUST_00654,3,145.96,144,276,48.653333333333336,19.614526079753585,65.79,27.26,0.4031486588055683,66.0,0.0,145.96,0.022727272727272728,2,-5.0,16.71
CUST_00655,1,46.45,8,8,46.45,0.0,46.45,46.45,0.0,365.0,46.45,0.0,1.0,1,5.0,1877.8
CUST_00656,7,422.87,103,282,60.410000000000004,67.96023788461406,211.98,16.76,1.1249832458966074,29.833333333333332,0.0,422.87,0.03910614525139665,5,-5.0,0.0
CUST_00657,5,304.7,18,316,60.94,63.32190300362111,171.63,17.59,1.0390860355041207,74.5,189.22,115.48,0.016778523489932886,5,0.4938096298505619,60.8
CUST_00658,1,67.87,43,43,67.87,0.0,67.87,67.87,0.0,365.0,67.87,0.0,1.0,1,5.0,0.0
CUST_00659,2,81.68,48,138,40.84,1.7394826817189049,42.07,39.61,0.04259262198136397,90.0,42.07,39.61,0.022222222222222223,2,0.060251809762118476,0.0
CUST_00661,1,20.56,55,55,20.56,0.0,20.56,20.56,0.0,365.0,20.56,0.0,1.0,1,5.0,0.0
CUST_00662,2,84.57000000000001,51,55,42.285000000000004,46.32256523553073,75.04,9.53,1.0954845745661754,4.0,84.57000000000001,0.0,0.5,1,5.0,0.0
CUST_00663,2,262.28,36,45,131.14,82.61835631383623,189.56,72.72,0.6300011919615391,9.0,262.28,0.0,0.2222222222222222,1,5.0,523.63
CUST_00664,1,1117.44,1,1,1117.44,0.0,1117.44,1117.44,0.0,365.0,1117.44,0.0,1.0,1,5.0,0.0
CUST_00665,16,9650.51,7,338,603.156875,384.36983431271415,1251.84,99.74,0.6372634554032302,22.066666666666666,3536.0699999999997,6114.4400000000005,0.04833836858006042,11,-0.547637126646863,1463.08
CUST_00666,3,164.83999999999997,210,347,54.94666666666666,42.08803432489255,83.71,6.64,0.765979755973536,68.5,0.0,164.83999999999997,0.021897810218978103,3,-5.0,0.0
CUST_00667,13,2060.79,13,316,158.5223076923077,107.56464964180425,365.17,32.03,0.6785458223998831,25.25,892.85,1167.94,0.0429042904290429,7,-0.2685779347622159,922.76
CUST_00668,8,3334.25,153,285,416.78125,444.6105592036216,1460.26,127.33,1.0667719797942485,18.857142857142858,0.0,3334.25,0.06060606060606061,4,-5.0,0.0
CUST_00669,4,482.63,37,297,120.6575,115.82792851898888,292.08,37.43,0.9599728862191649,86.66666666666667,37.43,445.2,0.015384615384615385,3,-2.4760266274833644,38.82
CUST_00670,16,6596.9,15,288,412.30625,221.7520153046341,1107.98,108.03,0.5378332618160266,18.2,2561.75,4035.15,0.05860805860805861,9,-0.4543527145186025,2899.35
CUST_00671,2,71.48,176,183,35.74,6.180113267570426,40.11,31.37,0.17291867004953623,7.0,0.0,71.48,0.2857142857142857,1,-5.0,0.0
CUST_00672,7,5902.47,14,263,843.21,571.9137673344353,1857.8,221.49,0.6782578092461371,41.5,1445.67,4456.8,0.028112449799196786,5,-1.1258576704563659,730.68
CUST_00674,12,845.87,56,333,70.48916666666666,26.940532645855836,115.96,42.43,0.38219394440075904,25.181818181818183,76.7,769.17,0.04332129963898917,8,-2.3053985653979776,227.62
CUST_00675,2,54.36,53,125,27.18,4.723473298326137,30.52,23.84,0.17378488956313973,72.0,23.84,30.52,0.027777777777777776,2,-0.24700818365306804,0.0
CUST_00676,14,5565.53,41,239,397.53785714285715,551.1576913842155,2254.69,51.05,1.3864281891174814,15.23076923076923,530.74,5034.79,0.0707070707070707,7,-2.2498531515536966,1012.64
CUST_00677,5,778.71,39,97,155.74200000000002,111.29480455079653,310.0,57.85,0.7146100894479107,14.5,468.71000000000004,310.0,0.08620689655172414,3,0.413410850542868,0.0
CUST_00678,6,357.71,46,244,59.61833333333333,63.25775159351356,144.39,7.17,1.0610452868555014,39.6,56.9,300.81,0.030303030303030304,4,-1.665169244885691,0.0
CUST_00680,1,9.1,333,333,9.1,0.0,9.1,9.1,0.0,365.0,0.0,9.1,1.0,1,-5.0,0.0
CUST_00681,7,696.25,168,321,99.46428571428571,36.81947168602633,141.64,37.14,0.3701778122832091,25.5,0.0,696.25,0.0457516339869281,5,-5.0,179.5
CUST_00682,20,5140.15,11,358,257.0075,244.6394785000767,1144.07,24.47,0.9518768070973677,18.263157894736842,1196.4,3943.75,0.05763688760806916,11,-1.1928144172589603,871.87
CUST_00685,1,45.82,320,320,45.82,0.0,45.82,45.82,0.0,365.0,0.0,45.82,1.0,1,-5.0,0.0
CUST_00686,1,15.7,67,67,15.7,0.0,15.7,15.7,0.0,365.0,15.7,0.0,1.0,1,5.0,0.0
CUST_00687,2,215.33999999999997,19,60,107.66999999999999,63.80931593427404,152.79,62.55,0.5926378372273989,41.0,215.33999999999997,0.0,0.04878048780487805,2,5.0,0.0
CUST_00689,8,1860.6399999999999,27,118,232.57999999999998,284.26823283652357,896.02,53.79,1.2222385107770384,13.0,1739.12,121.52000000000001,0.08791208791208792,4,2.6610480048004588,918.52
CUST_00690,1,28.89,7,7,28.89,0.0,28.89,28.89,0.0,365.0,28.89,0.0,1.0,1,5.0,378.37
CUST_00691,1,42.08,60,60,42.08,0.0,42.08,42.08,0.0,365.0,42.08,0.0,1.0,1,5.0,0.0
CUST_00696,4,292.4,35,216,73.1,57.10111849459109,146.31,21.91,0.7811370519095909,60.333333333333336,34.17,258.23,0.022099447513812154,4,-2.022477202036654,20.64
CUST_00697,1,19.18,228,228,19.18,0.0,19.18,19.18,0.0,365.0,0.0,19.18,1.0,1,-5.0,0.0
CUST_00698,11,5707.77,14,234,518.8881818181818,376.1659521226816,1337.35,211.15,0.7249460776011467,22.0,1904.5,3803.27,0.05,6,-0.69164145393065,2961.42
CUST_00699,5,713.4,200,346,142.68,87.02026976515299,279.35,63.78,0.6098981620770464,36.5,0.0,713.4,0.03424657534246575,5,-5.0,0.0
CUST_00701,15,10461.98,31,355,697.4653333333333,454.68470202464266,1625.39,190.6,0.6519101097851114,23.142857142857142,2333.52,8128.46,0.046296296296296294,10,-1.2479933210230052,2041.34
CUST_00702,11,300.8,3,338,27.345454545454547,19.35227602306063,62.03,3.29,0.7076962641411798,33.5,36.12,264.68,0.03283582089552239,8,-1.991650913625568,103.28999999999999
CUST_00703,3,391.32,8,244,130.44,66.34402459905489,186.04,57.0,0.5086171772389979,118.0,334.32,57.0,0.012711864406779662,2,1.769032797741086,687.12
CUST_00704,26,12482.27,26,364,480.0873076923077,394.6857233957944,1894.8,69.39,0.8221123888756335,13.52,2372.86,10109.41,0.07692307692307693,12,-1.4493703720905327,855.95
CUST_00708,3,259.65999999999997,2,200,86.55333333333333,46.94526316182852,120.8,33.04,0.5423853866035799,99.0,226.62,33.04,0.015151515151515152,3,1.925529804077296,0.0
CUST_00710,1,7.26,3,3,7.26,0.0,7.26,7.26,0.0,365.0,7.26,0.0,1.0,1,5.0,0.0
CUST_00711,3,75.6,1,295,25.2,12.881114082252358,39.54,14.61,0.5111553207242999,147.0,21.45,54.15,0.01020408163265306,3,-0.9260051761632004,0.0
CUST_00712,7,506.72,76,185,72.38857142857144,30.66599334146943,119.1,42.14,0.4236303153423705,18.166666666666668,126.11,380.61,0.06422018348623854,3,-1.1046153846568791,0.0
CUST_00714,4,116.84,175,340,29.21,15.519437275021712,41.74,7.14,0.5313056239309042,55.0,0.0,116.84,0.024242424242424242,3,-5.0,164.29999999999998
CUST_00716,1,51.51,316,316,51.51,0.0,51.51,51.51,0.0,365.0,0.0,51.51,1.0,1,-5.0,0.0
CUST_00717,7,95.52,113,332,13.645714285714286,7.31174365237836,25.44,8.67,0.5358271102036067,36.5,0.0,95.52,0.0319634703196347,4,-5.0,0.0
CUST_00718,4,1075.92,9,80,268.98,69.88646650103294,355.4,192.95,0.2598203082051935,23.666666666666668,1075.92,0.0,0.056338028169014086,3,5.0,1020.74
CUST_00720,2,96.24000000000001,140,152,48.120000000000005,5.48714862200761,52.0,44.24,0.11403051999184559,12.0,0.0,96.24000000000001,0.16666666666666666,1,-5.0,0.0
CUST_00721,14,4412.18,12,362,315.1557142857143,138.83676229599695,629.29,128.27,0.4405338567655801,26.923076923076923,804.4399999999999,3607.7400000000002,0.04,9,-1.500689467417039,2942.88
CUST_00722,19,2226.09,9,354,117.16263157894737,68.16630838064809,263.35,46.68,0.5818092975721169,19.166666666666668,584.6,1641.49,0.05507246376811594,9,-1.0324306908894725,484.49
CUST_00723,1,15.82,187,187,15.82,0.0,15.82,15.82,0.0,365.0,0.0,15.82,1.0,1,-5.0,47.54
CUST_00725,3,91.85,67,334,30.616666666666664,7.015100379419623,38.64,25.64,0.229126849627206,133.5,25.64,66.21000000000001,0.011235955056179775,3,-0.9486539794294002,40.48
CUST_00726,1,442.23,52,52,442.23,0.0,442.23,442.23,0.0,365.0,442.23,0.0,1.0,1,5.0,2917.46
CUST_00728,1,40.91,37,37,40.91,0.0,40.91,40.91,0.0,365.0,40.91,0.0,1.0,1,5.0,0.0
CUST_00729,6,2050.99,194,259,341.83166666666665,188.73629183775614,671.18,119.52,0.5521322634564464,13.0,0.0,2050.99,0.09230769230769231,3,-5.0,0.0
CUST_00730,20,6967.67,3,359,348.3835,221.08622314846448,705.87,26.18,0.6346058959407218,18.736842105263158,1903.77,5063.9,0.056179775280898875,12,-0.9783004788612033,717.8199999999999
CUST_00732,1,20.9,20,20,20.9,0.0,20.9,20.9,0.0,365.0,20.9,0.0,1.0,1,5.0,0.0
CUST_00733,1,30.58,179,179,30.58,0.0,30.58,30.58,0.0,365.0,0.0,30.58,1.0,1,-5.0,0.0
CUST_00734,7,496.77,53,254,70.96714285714286,40.23937736193479,140.51,31.71,0.5670141947652707,33.5,125.45,371.32,0.03482587064676617,5,-1.0851516735390412,0.0
CUST_00735,1,122.97,173,173,122.97,0.0,122.97,122.97,0.0,365.0,0.0,122.97,1.0,1,-5.0,0.0
CUST_00738,3,218.9,170,235,72.96666666666667,61.06681368250135,142.9,30.18,0.8369138467222661,32.5,0.0,218.9,0.046153846153846156,2,-5.0,0.0
CUST_00739,9,452.27,32,351,50.25222222222222,30.134609578430652,104.61,8.86,0.5996672036745215,39.875,70.27,382.0,0.02821316614420063,5,-1.693064030477382,21.04
CUST_00740,9,553.1700000000001,196,361,61.46333333333334,40.78024583054889,120.51,11.54,0.6634890042390946,20.625,0.0,553.1700000000001,0.05454545454545454,5,-5.0,0.0
CUST_00741,3,247.57,54,213,82.52333333333333,46.00094491783112,125.99,34.35,0.5574295542815906,79.5,160.34,87.23,0.018867924528301886,3,0.6087430250169631,191.11
CUST_00742,1,49.24,265,265,49.24,0.0,49.24,49.24,0.0,365.0,0.0,49.24,1.0,1,-5.0,0.0
CUST_00743,2,19.35,14,25,9.675,2.524371208835975,11.46,7.89,0.2609169208099199,11.0,19.35,0.0,0.18181818181818182,1,5.0,0.0
CUST_00746,10,739.25,14,248,73.925,39.60644595405034,127.04,26.79,0.5357652479411612,26.0,418.08,321.17,0.042735042735042736,6,0.26370150208552284,245.32
CUST_00748,2,73.24,169,268,36.62,31.607673119038672,58.97,14.27,0.8631259726662663,99.0,0.0,73.24,0.020202020202020204,2,-5.0,158.12
CUST_00749,1,46.95,55,55,46.95,0.0,46.95,46.95,0.0,365.0,46.95,0.0,1.0,1,5.0,0.0
CUST_00750,16,3750.5,8,364,234.40625,181.77047020441282,763.63,15.08,0.7754506127904559,23.733333333333334,1854.74,1895.76,0.0449438202247191,8,-0.021875277365188125,1425.05
CUST_00752,1,77.15,51,51,77.15,0.0,77.15,77.15,0.0,365.0,77.15,0.0,1.0,1,5.0,0.0
CUST_00753,5,156.44,4,182,31.288,34.03823981935611,91.05,7.02,1.0879007868625705,44.5,124.24,32.2,0.028089887640449437,4,1.3502257197768202,48.97
CUST_00754,7,1812.8799999999999,39,113,258.98285714285714,151.7987780708709,548.18,74.32,0.5861344636689115,12.333333333333334,1442.2199999999998,370.65999999999997,0.0945945945945946,3,1.3586516672081008,0.0
CUST_00755,4,96.14,129,333,24.035,13.36910493139562,37.04,11.69,0.556234862966325,68.0,0.0,96.14,0.0196078431372549,4,-5.0,81.75
CUST_00759,1,42.9,244,244,42.9,0.0,42.9,42.9,0.0,365.0,0.0,42.9,1.0,1,-5.0,0.0
CUST_00760,5,1012.76,7,69,202.552,117.91298346662253,374.26,94.26,0.5821368511129119,15.5,1012.76,0.0,0.08064516129032258,3,5.0,1308.3
CUST_00761,2,230.84,59,149,115.42,77.08878128495742,169.93,60.91,0.667897949098574,90.0,169.93,60.91,0.022222222222222223,2,1.0259786899257506,0.0
